"title","start_time","end_time","description","exercise_title","superset_id","exercise_notes","set_index","set_type","weight_kg","reps","distance_km","duration_seconds","rpe"
"Legs 3","21 Jan 2025, 07:28","21 Jan 2025, 08:15","","Elevação de Panturrilha Sentado (Máquina)",,"",1,"failure",40,9,,,
"Legs 3","21 Jan 2025, 07:28","21 Jan 2025, 08:15","","Elevação de Panturrilha Sentado (Máquina)",,"",2,"failure",45,6,,,
"Legs 3","21 Jan 2025, 07:28","21 Jan 2025, 08:15","","Elevação de Panturrilha Sentado (Máquina)",,"",3,"warmup",10,10,,,
"Legs 3","21 Jan 2025, 07:28","21 Jan 2025, 08:15","","Agachamento no Smith (Máquina)",,"",0,"warmup",,10,,,
"Legs 3","21 Jan 2025, 07:28","21 Jan 2025, 08:15","","Agachamento no Smith (Máquina)",,"",1,"warmup",10,8,,,
"Legs 3","21 Jan 2025, 07:28","21 Jan 2025, 08:15","","Cadeira Extensora (Máquina)",,"",0,"failure",57.5,8,,,
"Legs 3","21 Jan 2025, 07:28","21 Jan 2025, 08:15","","Cadeira Extensora (Máquina)",,"",1,"failure",62.5,9,,,
"Legs 3","21 Jan 2025, 07:28","21 Jan 2025, 08:15","","Cadeira Extensora (Máquina)",,"",2,"warmup",27.5,10,,,
"Legs 3","21 Jan 2025, 07:28","21 Jan 2025, 08:15","","Cadeira Extensora (Máquina)",,"",3,"warmup",35,7,,,
"Upper","19 Jan 2025, 09:05","19 Jan 2025, 09:59","","Puxada Alta na Polia (Máquina)",,"",0,"warmup",19,10,,,
"Upper","19 Jan 2025, 09:05","19 Jan 2025, 09:59","","Puxada Alta na Polia (Máquina)",,"",1,"warmup",26,9,,,
"Upper","19 Jan 2025, 09:05","19 Jan 2025, 09:59","","Puxada Alta na Polia (Máquina)",,"",2,"failure",40,7,,,
"Upper","19 Jan 2025, 09:05","19 Jan 2025, 09:59","","Puxada Alta na Polia (Máquina)",,"",3,"failure",45,6,,,
"Upper","19 Jan 2025, 09:05","19 Jan 2025, 09:59","","Supino Sentado (Máquina)",,"",0,"failure",20,11,,,
"Upper","19 Jan 2025, 09:05","19 Jan 2025, 09:59","","Supino Sentado (Máquina)",,"",1,"failure",25,7,,,
"Upper","19 Jan 2025, 09:05","19 Jan 2025, 09:59","","Supino Sentado (Máquina)",,"",2,"warmup",12,10,,,
"Upper","19 Jan 2025, 09:05","19 Jan 2025, 09:59","","Elevação Lateral (Halter)",,"",0,"failure",7,7,,,
"Upper","19 Jan 2025, 09:05","19 Jan 2025, 09:59","","Elevação Lateral (Halter)",,"",1,"failure",7,10,,,
"Upper","19 Jan 2025, 09:05","19 Jan 2025, 09:59","","Elevação Lateral (Halter)",,"",2,"warmup",4,10,,,
"Upper","19 Jan 2025, 09:05","19 Jan 2025, 09:59","","Desenvolvimento (Halter)",,"",0,"failure",17.5,7,,,
"Upper","19 Jan 2025, 09:05","19 Jan 2025, 09:59","","Desenvolvimento (Halter)",,"",1,"failure",17.5,8,,,
"Upper","19 Jan 2025, 09:05","19 Jan 2025, 09:59","","Rosca Direta na Polia",,"",0,"failure",18.75,6,,,
"Upper","19 Jan 2025, 09:05","19 Jan 2025, 09:59","","Rosca Direta na Polia",,"",1,"failure",19,7,,,
"Upper","19 Jan 2025, 09:05","19 Jan 2025, 09:59","","Tríceps na Polia",,"",0,"failure",21.25,8,,,
"Upper","19 Jan 2025, 09:05","19 Jan 2025, 09:59","","Tríceps na Polia",,"",1,"failure",22.25,6,,,
"Upper","12 Jan 2025, 09:12","12 Jan 2025, 10:42","","Puxada Alta na Polia (Máquina)",,"",0,"warmup",18,10,,,
"Upper","12 Jan 2025, 09:12","12 Jan 2025, 10:42","","Puxada Alta na Polia (Máquina)",,"",1,"warmup",25,10,,,
"Upper","12 Jan 2025, 09:12","12 Jan 2025, 10:42","","Puxada Alta na Polia (Máquina)",,"",2,"failure",39,6,,,
"Upper","12 Jan 2025, 09:12","12 Jan 2025, 10:42","","Puxada Alta na Polia (Máquina)",,"",3,"failure",39,6,,,
"Upper","12 Jan 2025, 09:12","12 Jan 2025, 10:42","","Puxada Alta na Polia (Máquina)",,"",4,"failure",39,6,,,
"Upper","12 Jan 2025, 09:12","12 Jan 2025, 10:42","","Supino Sentado (Máquina)",,"",0,"failure",39,8,,,
"Upper","12 Jan 2025, 09:12","12 Jan 2025, 10:42","","Supino Sentado (Máquina)",,"",1,"failure",39,8,,,
"Upper","12 Jan 2025, 09:12","12 Jan 2025, 10:42","","Supino Sentado (Máquina)",,"",2,"warmup",13,11,,,
"Upper","12 Jan 2025, 09:12","12 Jan 2025, 10:42","","Elevação Lateral (Halter)",,"",0,"failure",22.5,10,,,
"Upper","12 Jan 2025, 09:12","12 Jan 2025, 10:42","","Elevação Lateral (Halter)",,"",1,"failure",25,8,,,
"Upper","12 Jan 2025, 09:12","12 Jan 2025, 10:42","","Elevação Lateral (Halter)",,"",2,"failure",25,8,,,
"Upper","12 Jan 2025, 09:12","12 Jan 2025, 10:42","","Elevação Lateral (Halter)",,"",3,"warmup",10,10,,,
"Upper","12 Jan 2025, 09:12","12 Jan 2025, 10:42","","Desenvolvimento (Halter)",,"",0,"failure",7.5,6,,,
"Upper","12 Jan 2025, 09:12","12 Jan 2025, 10:42","","Desenvolvimento (Halter)",,"",1,"failure",7.5,5,,,
"Upper","12 Jan 2025, 09:12","12 Jan 2025, 10:42","","Rosca Direta na Polia",,"",0,"failure",35,10,,,
"Upper","12 Jan 2025, 09:12","12 Jan 2025, 10:42","","Rosca Direta na Polia",,"",1,"failure",40,7,,,
"Upper","12 Jan 2025, 09:12","12 Jan 2025, 10:42","","Rosca Direta na Polia",,"",2,"failure",45,8,,,
"Upper","12 Jan 2025, 09:12","12 Jan 2025, 10:42","","Rosca Direta na Polia",,"",3,"warmup",20,10,,,
"Upper","12 Jan 2025, 09:12","12 Jan 2025, 10:42","","Tríceps na Polia",,"",0,"failure",30,8,,,
"Upper","12 Jan 2025, 09:12","12 Jan 2025, 10:42","","Tríceps na Polia",,"",1,"failure",35,9,,,
"Upper","12 Jan 2025, 09:12","12 Jan 2025, 10:42","","Tríceps na Polia",,"",2,"warmup",15,10,,,
"Upper","12 Jan 2025, 09:12","12 Jan 2025, 10:42","","Extensão de Tríceps na Polia (Máquina)",,"",0,"failure",5,7,,,
"Upper","12 Jan 2025, 09:12","12 Jan 2025, 10:42","","Extensão de Tríceps na Polia (Máquina)",,"",1,"failure",5,9,,,
"Legs 3","11 Jan 2025, 10:59","11 Jan 2025, 12:21","","Cadeira Flexora (Máquina)",,"",0,"warmup",23,10,,,
"Legs 3","11 Jan 2025, 10:59","11 Jan 2025, 12:21","","Cadeira Flexora (Máquina)",,"",1,"warmup",25,10,,,
"Legs 3","11 Jan 2025, 10:59","11 Jan 2025, 12:21","","Cadeira Flexora (Máquina)",,"",2,"failure",45,9,,,
"Legs 3","11 Jan 2025, 10:59","11 Jan 2025, 12:21","","Cadeira Flexora (Máquina)",,"",3,"failure",52,7,,,
"Legs 3","11 Jan 2025, 10:59","11 Jan 2025, 12:21","","Cadeira Adutora (Máquina)",,"Em placas",0,"failure",7,6,,,
"Legs 3","11 Jan 2025, 10:59","11 Jan 2025, 12:21","","Cadeira Adutora (Máquina)",,"Em placas",1,"failure",7,6,,,
"Legs 3","11 Jan 2025, 10:59","11 Jan 2025, 12:21","","Cadeira Adutora (Máquina)",,"Em placas",2,"warmup",16,10,,,
"Legs 3","11 Jan 2025, 10:59","11 Jan 2025, 12:21","","Cadeira Adutora (Máquina)",,"Em placas",3,"warmup",5,12,,,
"Legs 3","11 Jan 2025, 10:59","11 Jan 2025, 12:21","","Elevação de Panturrilha Sentado (Máquina)",,"",0,"failure",20,9,,,
"Legs 3","11 Jan 2025, 10:59","11 Jan 2025, 12:21","","Elevação de Panturrilha Sentado (Máquina)",,"",1,"failure",21,9,,,
"Legs 3","11 Jan 2025, 10:59","11 Jan 2025, 12:21","","Elevação de Panturrilha Sentado (Máquina)",,"",2,"failure",23,8,,,
"Legs 3","11 Jan 2025, 10:59","11 Jan 2025, 12:21","","Elevação de Panturrilha Sentado (Máquina)",,"",3,"warmup",10,10,,,
"Legs 3","11 Jan 2025, 10:59","11 Jan 2025, 12:21","","Agachamento no Smith (Máquina)",,"Cada lado",0,"warmup",,10,,,
"Legs 3","11 Jan 2025, 10:59","11 Jan 2025, 12:21","","Agachamento no Smith (Máquina)",,"Cada lado",1,"warmup",5,6,,,
"Legs 3","11 Jan 2025, 10:59","11 Jan 2025, 12:21","","Agachamento no Smith (Máquina)",,"Cada lado",2,"warmup",10,8,,,
"Legs 3","11 Jan 2025, 10:59","11 Jan 2025, 12:21","","Agachamento no Smith (Máquina)",,"Cada lado",3,"failure",15,7,,,
"Legs 3","11 Jan 2025, 10:59","11 Jan 2025, 12:21","","Agachamento no Smith (Máquina)",,"Cada lado",4,"failure",15,8,,,
"Legs 3","11 Jan 2025, 10:59","11 Jan 2025, 12:21","","Agachamento no Smith (Máquina)",,"Cada lado",5,"failure",15,7,,,
"Legs 3","11 Jan 2025, 10:59","11 Jan 2025, 12:21","","Cadeira Extensora (Máquina)",,"",0,"failure",43,9,,,
"Legs 3","11 Jan 2025, 10:59","11 Jan 2025, 12:21","","Cadeira Extensora (Máquina)",,"",1,"failure",52,11,,,
"Legs 3","11 Jan 2025, 10:59","11 Jan 2025, 12:21","","Cadeira Extensora (Máquina)",,"",2,"failure",61,10,,,
"Legs 3","11 Jan 2025, 10:59","11 Jan 2025, 12:21","","Cadeira Extensora (Máquina)",,"",3,"warmup",34,10,,,
"Upper","10 Jan 2025, 19:45","10 Jan 2025, 20:44","","Puxada Alta na Polia (Máquina)",,"",0,"warmup",18,10,,,
"Upper","10 Jan 2025, 19:45","10 Jan 2025, 20:44","","Puxada Alta na Polia (Máquina)",,"",1,"warmup",25,10,,,
"Upper","10 Jan 2025, 19:45","10 Jan 2025, 20:44","","Puxada Alta na Polia (Máquina)",,"",2,"failure",39,5,,,
"Upper","10 Jan 2025, 19:45","10 Jan 2025, 20:44","","Puxada Alta na Polia (Máquina)",,"",3,"failure",39,5,,,
"Upper","10 Jan 2025, 19:45","10 Jan 2025, 20:44","","Supino Sentado (Máquina)",,"",0,"failure",39,5,,,
"Upper","10 Jan 2025, 19:45","10 Jan 2025, 20:44","","Supino Sentado (Máquina)",,"",1,"failure",39,6,,,
"Upper","10 Jan 2025, 19:45","10 Jan 2025, 20:44","","Supino Sentado (Máquina)",,"",2,"warmup",13,10,,,
"Upper","10 Jan 2025, 19:45","10 Jan 2025, 20:44","","Elevação Lateral (Halter)",,"",0,"failure",22.5,5,,,
"Upper","10 Jan 2025, 19:45","10 Jan 2025, 20:44","","Elevação Lateral (Halter)",,"",1,"failure",22.5,7,,,
"Upper","10 Jan 2025, 19:45","10 Jan 2025, 20:44","","Elevação Lateral (Halter)",,"",2,"warmup",10,10,,,
"Upper","10 Jan 2025, 19:45","10 Jan 2025, 20:44","","Rosca Direta na Polia",,"",0,"failure",30,12,,,
"Upper","10 Jan 2025, 19:45","10 Jan 2025, 20:44","","Rosca Direta na Polia",,"",1,"failure",40,6,,,
"Upper","10 Jan 2025, 19:45","10 Jan 2025, 20:44","","Rosca Direta na Polia",,"",2,"failure",45,6,,,
"Upper","10 Jan 2025, 19:45","10 Jan 2025, 20:44","","Rosca Direta na Polia",,"",3,"warmup",20,10,,,
"Upper","10 Jan 2025, 19:45","10 Jan 2025, 20:44","","Tríceps na Polia",,"",0,"failure",8,10,,,
"Upper","10 Jan 2025, 19:45","10 Jan 2025, 20:44","","Tríceps na Polia",,"",1,"failure",30,7,,,
"Upper","10 Jan 2025, 19:45","10 Jan 2025, 20:44","","Extensão de Tríceps na Polia (Máquina)",,"",0,"failure",5,12,,,
"Upper","10 Jan 2025, 19:45","10 Jan 2025, 20:44","","Extensão de Tríceps na Polia (Máquina)",,"",1,"failure",10,6,,,
"Legs 3","29 Dez 2024, 10:45","29 Dez 2024, 11:47","","Cadeira Flexora (Máquina)",,"",0,"warmup",18,13,,,
"Legs 3","29 Dez 2024, 10:45","29 Dez 2024, 11:47","","Cadeira Flexora (Máquina)",,"",1,"warmup",25,12,,,
"Legs 3","29 Dez 2024, 10:45","29 Dez 2024, 11:47","","Cadeira Flexora (Máquina)",,"",2,"failure",43,9,,,
"Legs 3","29 Dez 2024, 10:45","29 Dez 2024, 11:47","","Cadeira Flexora (Máquina)",,"",3,"failure",45,7,,,
"Legs 3","29 Dez 2024, 10:45","29 Dez 2024, 11:47","","Cadeira Adutora (Máquina)",,"",0,"failure",36,8,,,
"Legs 3","29 Dez 2024, 10:45","29 Dez 2024, 11:47","","Cadeira Adutora (Máquina)",,"",1,"failure",40,6,,,
"Legs 3","29 Dez 2024, 10:45","29 Dez 2024, 11:47","","Cadeira Adutora (Máquina)",,"",2,"warmup",16,10,,,
"Legs 3","29 Dez 2024, 10:45","29 Dez 2024, 11:47","","Elevação de Panturrilha Sentado (Máquina)",,"",0,"failure",17,11,,,
"Legs 3","29 Dez 2024, 10:45","29 Dez 2024, 11:47","","Elevação de Panturrilha Sentado (Máquina)",,"",1,"failure",20,8,,,
"Legs 3","29 Dez 2024, 10:45","29 Dez 2024, 11:47","","Elevação de Panturrilha Sentado (Máquina)",,"",2,"failure",21,9,,,
"Legs 3","29 Dez 2024, 10:45","29 Dez 2024, 11:47","","Elevação de Panturrilha Sentado (Máquina)",,"",3,"warmup",6,10,,,
"Legs 3","29 Dez 2024, 10:45","29 Dez 2024, 11:47","","Agachamento no Smith (Máquina)",,"",0,"warmup",,10,,,
"Legs 3","29 Dez 2024, 10:45","29 Dez 2024, 11:47","","Agachamento no Smith (Máquina)",,"",1,"warmup",5,10,,,
"Legs 3","29 Dez 2024, 10:45","29 Dez 2024, 11:47","","Agachamento no Smith (Máquina)",,"",2,"warmup",15,5,,,
"Legs 3","29 Dez 2024, 10:45","29 Dez 2024, 11:47","","Agachamento no Smith (Máquina)",,"",3,"failure",15,4,,,
"Legs 3","29 Dez 2024, 10:45","29 Dez 2024, 11:47","","Cadeira Extensora (Máquina)",,"",0,"failure",52,10,,,
"Legs 3","29 Dez 2024, 10:45","29 Dez 2024, 11:47","","Cadeira Extensora (Máquina)",,"",1,"failure",52,9,,,
"Legs 3","29 Dez 2024, 10:45","29 Dez 2024, 11:47","","Cadeira Extensora (Máquina)",,"",2,"warmup",20,8,,,
"Upper","24 Dez 2024, 09:25","24 Dez 2024, 10:52","","Puxada Alta na Polia (Máquina)",,"",0,"warmup",18,15,,,
"Upper","24 Dez 2024, 09:25","24 Dez 2024, 10:52","","Puxada Alta na Polia (Máquina)",,"",1,"warmup",22,9,,,
"Upper","24 Dez 2024, 09:25","24 Dez 2024, 10:52","","Puxada Alta na Polia (Máquina)",,"",2,"failure",39,6,,,
"Upper","24 Dez 2024, 09:25","24 Dez 2024, 10:52","","Puxada Alta na Polia (Máquina)",,"",3,"failure",39,6,,,
"Upper","24 Dez 2024, 09:25","24 Dez 2024, 10:52","","Puxada Alta na Polia (Máquina)",,"",4,"failure",39,6,,,
"Upper","24 Dez 2024, 09:25","24 Dez 2024, 10:52","","Supino Sentado (Máquina)",,"",0,"failure",39,7,,,
"Upper","24 Dez 2024, 09:25","24 Dez 2024, 10:52","","Supino Sentado (Máquina)",,"",1,"failure",39,9,,,
"Upper","24 Dez 2024, 09:25","24 Dez 2024, 10:52","","Supino Sentado (Máquina)",,"",2,"warmup",19,10,,,
"Upper","24 Dez 2024, 09:25","24 Dez 2024, 10:52","","Elevação Lateral (Halter)",,"",0,"failure",25,6,,,
"Upper","24 Dez 2024, 09:25","24 Dez 2024, 10:52","","Elevação Lateral (Halter)",,"",1,"failure",25,6,,,
"Upper","24 Dez 2024, 09:25","24 Dez 2024, 10:52","","Elevação Lateral (Halter)",,"",2,"failure",25,5,,,
"Upper","24 Dez 2024, 09:25","24 Dez 2024, 10:52","","Desenvolvimento (Halter)",,"",0,"failure",5,7,,,
"Upper","24 Dez 2024, 09:25","24 Dez 2024, 10:52","","Desenvolvimento (Halter)",,"",1,"failure",7.5,6,,,
"Upper","24 Dez 2024, 09:25","24 Dez 2024, 10:52","","Rosca Direta na Polia",,"",0,"failure",35,9,,,
"Upper","24 Dez 2024, 09:25","24 Dez 2024, 10:52","","Rosca Direta na Polia",,"",1,"failure",35,7,,,
"Upper","24 Dez 2024, 09:25","24 Dez 2024, 10:52","","Rosca Direta na Polia",,"",2,"failure",40,6,,,
"Upper","24 Dez 2024, 09:25","24 Dez 2024, 10:52","","Rosca Direta na Polia",,"",3,"warmup",20,12,,,
"Upper","24 Dez 2024, 09:25","24 Dez 2024, 10:52","","Tríceps na Polia",,"",0,"failure",30,9,,,
"Upper","24 Dez 2024, 09:25","24 Dez 2024, 10:52","","Tríceps na Polia",,"",1,"failure",35,10,,,
"Upper","24 Dez 2024, 09:25","24 Dez 2024, 10:52","","Tríceps na Polia",,"",2,"warmup",15,10,,,
"Upper","24 Dez 2024, 09:25","24 Dez 2024, 10:52","","Extensão de Tríceps na Polia (Máquina)",,"",0,"failure",5,10,,,
"Upper","24 Dez 2024, 09:25","24 Dez 2024, 10:52","","Extensão de Tríceps na Polia (Máquina)",,"",1,"failure",5,7,,,
"Legs 1","23 Dez 2024, 11:12","23 Dez 2024, 12:45","","Elevação Pélvica (Barra)",,"",0,"warmup",,10,,,
"Legs 1","23 Dez 2024, 11:12","23 Dez 2024, 12:45","","Elevação Pélvica (Barra)",,"",1,"warmup",,10,,,
